week,origin_state,dest_state,count
2020-02-15,Florida,Connecticut,188
2020-02-15,Nevada,Nevada,151
2020-02-15,Massachusetts,Tennessee,38
2020-02-15,South Carolina,Illinois,9
2020-02-15,Florida,Maine,24
2020-02-15,Vermont,Illinois,7
2020-02-15,Washington,Minnesota,61
2020-02-15,Louisiana,Minnesota,18
2020-02-15,Washington,Florida,59
2020-02-15,Massachusetts,Arizona,36
2020-02-15,Montana,Minnesota,26
2020-02-15,Michigan,Florida,422
2020-02-15,Massachusetts,Georgia,112
2020-02-15,Oregon,Minnesota,19
2020-02-15,Nevada,Maryland,34
2020-02-15,Georgia,Washington,45
2020-02-15,Florida,Utah,43
2020-02-15,Oregon,Michigan,5
2020-02-15,Illinois,Connecticut,32
2020-02-15,Arizona,Oklahoma,25
2020-02-15,Louisiana,Massachusetts,21
2020-02-15,Arizona,New Mexico,53
2020-02-15,Idaho,Arizona,27
2020-02-15,Colorado,Minnesota,100
2020-02-15,Ohio,Wisconsin,11
2020-02-15,Tennessee,South Carolina,8
2020-02-15,Colorado,Nebraska,42
2020-02-15,Nebraska,Nevada,24
2020-02-15,Michigan,District of Columbia,41
2020-02-15,Arizona,Kansas,9
2020-02-15,Montana,Texas,7
2020-02-15,Idaho,Colorado,26
2020-02-15,Massachusetts,District of Columbia,186
2020-02-15,Michigan,Colorado,60
2020-02-15,Nevada,Ohio,54
2020-02-15,Arizona,North Dakota,37
2020-02-15,Vermont,New York,21
2020-02-15,Montana,Michigan,1
2020-02-15,Arizona,Nebraska,34
2020-02-15,Nevada,Louisiana,19
2020-02-15,Colorado,Texas,505
2020-02-15,Colorado,Utah,93
2020-02-15,Washington,Illinois,103
2020-02-15,Tennessee,Virginia,3
2020-02-15,Oregon,Missouri,7
2020-02-15,Nebraska,Arizona,34
2020-02-15,Massachusetts,Utah,21
2020-02-15,Virginia,District of Columbia,5
2020-02-15,Utah,Missouri,33
2020-02-15,Florida,Washington,59
2020-02-15,Nebraska,Colorado,43
2020-02-15,Georgia,Colorado,111
2020-02-15,Nevada,Oregon,71
2020-02-15,Tennessee,New Jersey,23
2020-02-15,Florida,Virginia,84
2020-02-15,Oklahoma,Colorado,34
2020-02-15,Michigan,Connecticut,12
2020-02-15,Georgia,Arizona,87
2020-02-15,Oklahoma,Texas,163
2020-02-15,Georgia,Wisconsin,76
2020-02-15,Oklahoma,Maryland,1
2020-02-15,Georgia,Utah,52
2020-02-15,Colorado,Tennessee,52
2020-02-15,Colorado,New York,113
2020-02-15,Florida,District of Columbia,392
2020-02-15,Michigan,Illinois,89
2020-02-15,Massachusetts,California,211
2020-02-15,Alaska,Alaska,422
2020-02-15,Nebraska,North Carolina,7
2020-02-15,South Carolina,Massachusetts,28
2020-02-15,Oklahoma,Arizona,26
2020-02-15,Michigan,Louisiana,33
2020-02-15,Arizona,Pennsylvania,69
2020-02-15,Massachusetts,Ohio,22
2020-02-15,Louisiana,New York,60
2020-02-15,Nevada,Missouri,60
2020-02-15,Illinois,District of Columbia,170
2020-02-15,Nevada,New Jersey,55
2020-02-15,South Carolina,Georgia,191
2020-02-15,Montana,Utah,33
2020-02-15,Illinois,California,489
2020-02-15,Texas,Georgia,452
2020-02-15,Nevada,Pennsylvania,42
2020-02-15,Florida,California,291
2020-02-15,Nebraska,Georgia,32
2020-02-15,Nevada,New York,64
2020-02-15,Arizona,New York,54
2020-02-15,Florida,Alabama,26
2020-02-15,Nevada,Massachusetts,38
2020-02-15,Hawaii,Arizona,39
2020-02-15,Oregon,Illinois,40
2020-02-15,Louisiana,Michigan,33
2020-02-15,Pennsylvania,Pennsylvania,33
2020-02-15,Washington,New Mexico,7
2020-02-15,Arizona,Utah,126
2020-02-15,Louisiana,California,81
2020-02-15,South Dakota,Nevada,8
2020-02-15,Wyoming,Illinois,14
2020-02-15,Washington,Washington,42
2020-02-15,Georgia,Texas,465
2020-02-15,Idaho,Texas,7
2020-02-15,Kentucky,Nevada,7
2020-02-15,Texas,Connecticut,7
2020-02-15,Colorado,South Dakota,10
2020-02-15,Nebraska,Florida,13
2020-02-15,Louisiana,Nevada,19
2020-02-15,Kentucky,Florida,47
2020-02-15,Oregon,Colorado,71
2020-02-15,District of Columbia,Wisconsin,13
2020-02-15,Idaho,Minnesota,6
2020-02-15,Nevada,Iowa,17
2020-02-15,Nevada,Michigan,74
2020-02-15,Alabama,Florida,26
2020-02-15,Illinois,Florida,728
2020-02-15,Wyoming,Texas,10
2020-02-15,Kentucky,Maryland,14
2020-02-15,Massachusetts,Texas,102
2020-02-15,Florida,Florida,323
2020-02-15,Tennessee,Arkansas,2
2020-02-15,Florida,Maryland,364
2020-02-15,Nebraska,California,13
2020-02-15,Oklahoma,Tennessee,12
2020-02-15,Pennsylvania,Ohio,12
2020-02-15,Kentucky,Georgia,65
2020-02-15,Oklahoma,California,2
2020-02-15,Oregon,Washington,43
2020-02-15,Louisiana,Maryland,27
2020-02-15,Louisiana,New Jersey,42
2020-02-15,Kentucky,California,5
2020-02-15,Oklahoma,Missouri,25
2020-02-15,Georgia,Connecticut,42
2020-02-15,Massachusetts,Washington,37
2020-02-15,Maryland,Utah,14
2020-02-15,Florida,Arkansas,4
2020-02-15,Colorado,South Carolina,3
2020-02-15,Oregon,District of Columbia,7
2020-02-15,Pennsylvania,Nevada,42
2020-02-15,Massachusetts,Hawaii,5
2020-02-15,Colorado,Virginia,8
2020-02-15,Oregon,Massachusetts,7
2020-02-15,Utah,Oregon,38
2020-02-15,Texas,District of Columbia,218
2020-02-15,Colorado,New Jersey,69
2020-02-15,Alabama,Texas,41
2020-02-15,Georgia,California,297
2020-02-15,South Dakota,Georgia,6
2020-02-15,Nevada,New Mexico,29
2020-02-15,Texas,Tennessee,236
2020-02-15,Nevada,Indiana,29
2020-02-15,Colorado,Nevada,177
2020-02-15,Nevada,Kansas,9
2020-02-15,Colorado,Missouri,99
2020-02-15,Tennessee,New York,30
2020-02-15,Washington,Idaho,26
2020-02-15,Florida,Colorado,260
2020-02-15,Louisiana,Ohio,8
2020-02-15,Oklahoma,Georgia,58
2020-02-15,Utah,Ohio,12
2020-02-15,Nevada,Oklahoma,25
2020-02-15,Maryland,Washington,7
2020-02-15,Massachusetts,Colorado,61
2020-02-15,Pennsylvania,New York,24
2020-02-15,Oregon,New Jersey,19
2020-02-15,Louisiana,North Carolina,47
2020-02-15,Idaho,Washington,26
2020-02-15,Michigan,Arizona,68
2020-02-15,Kentucky,Louisiana,1
2020-02-15,Texas,Washington,131
2020-02-15,Utah,Nevada,79
2020-02-15,Florida,Georgia,1121
2020-02-15,Massachusetts,Virginia,25
2020-02-15,Florida,Massachusetts,516
2020-02-15,Louisiana,Arizona,20
2020-02-15,Colorado,North Carolina,61
2020-02-15,South Carolina,Maryland,29
2020-02-15,Maryland,Wisconsin,7
2020-02-15,Wisconsin,Arizona,45
2020-02-15,Florida,Arizona,87
2020-02-15,Florida,Vermont,3
2020-02-15,Michigan,California,103
2020-02-15,Montana,Nevada,10
2020-02-15,Montana,New Jersey,7
2020-02-15,Michigan,Georgia,128
2020-02-15,South Dakota,Minnesota,14
2020-02-15,Washington,North Carolina,33
2020-02-15,Nebraska,Missouri,13
2020-02-15,Texas,Florida,920
2020-02-15,Nevada,Illinois,146
2020-02-15,South Carolina,Michigan,7
2020-02-15,Kentucky,Arizona,2
2020-02-15,Texas,Colorado,507
2020-02-15,Texas,Wisconsin,41
2020-02-15,Tennessee,Oklahoma,12
2020-02-15,Oregon,Arizona,59
2020-02-15,Oklahoma,Florida,4
2020-02-15,Oregon,Georgia,19
2020-02-15,Kentucky,Colorado,7
2020-02-15,Utah,Montana,33
2020-02-15,Texas,Texas,2003
2020-02-15,Pennsylvania,Missouri,33
2020-02-15,Washington,Colorado,140
2020-02-15,Wisconsin,Washington,6
2020-02-15,Nevada,Minnesota,51
2020-02-15,Massachusetts,Pennsylvania,136
2020-02-15,Florida,Kentucky,49
2020-02-15,Hawaii,Utah,11
2020-02-15,Utah,New Jersey,26
2020-02-15,Arizona,Arizona,16
2020-02-15,Louisiana,Colorado,56
2020-02-15,Illinois,Colorado,167
2020-02-15,Oklahoma,District of Columbia,7
2020-02-15,Oregon,New York,18
2020-02-15,Arizona,Nevada,196
2020-02-15,Massachusetts,Florida,515
2020-02-15,Illinois,Alabama,11
2020-02-15,Arizona,Kentucky,2
2020-02-15,Wyoming,Colorado,15
2020-02-15,Alaska,Hawaii,15
2020-02-15,Oklahoma,Washington,7
2020-02-15,Nevada,Montana,10
2020-02-15,Colorado,New Mexico,36
2020-02-15,Arizona,Tennessee,33
2020-02-15,Oregon,Utah,38
2020-02-15,Kentucky,Texas,19
2020-02-15,Nevada,North Carolina,50
2020-02-15,Ohio,Washington,9
2020-02-15,Nevada,Kentucky,7
2020-02-15,Arizona,Montana,11
2020-02-15,Oregon,Hawaii,49
2020-02-15,Oregon,California,416
2020-02-15,Michigan,Maryland,59
2020-02-15,Florida,Louisiana,143
2020-02-15,Tennessee,Illinois,56
2020-02-15,Arizona,Colorado,204
2020-02-15,Arizona,New Jersey,54
2020-02-15,Hawaii,Washington,117
2020-02-15,Arizona,Oregon,59
2020-02-15,Tennessee,Louisiana,34
2020-02-15,Oklahoma,North Carolina,7
2020-02-15,Wisconsin,Texas,41
2020-02-15,Arizona,Ohio,48
2020-02-15,Pennsylvania,North Carolina,153
2020-02-15,Colorado,Massachusetts,60
2020-02-15,Oklahoma,Illinois,2
2020-02-15,Georgia,Wyoming,7
2020-02-15,Oregon,Texas,49
2020-02-15,Illinois,Arizona,179
2020-02-15,Georgia,Virginia,142
2020-02-15,Kentucky,Illinois,15
2020-02-15,Louisiana,Kentucky,1
2020-02-15,Colorado,Washington,142
2020-02-15,Colorado,Maryland,56
2020-02-15,Nebraska,District of Columbia,7
2020-02-15,Idaho,Utah,14
2020-02-15,Idaho,California,36
2020-02-15,Texas,South Carolina,34
2020-02-15,Michigan,Hawaii,1
2020-02-15,Michigan,Massachusetts,55
2020-02-15,Massachusetts,Oregon,7
2020-02-15,Idaho,Nevada,18
2020-02-15,Arizona,North Carolina,58
2020-02-15,Massachusetts,South Carolina,28
2020-02-15,Oregon,Alaska,14
2020-02-15,Colorado,Wisconsin,41
2020-02-15,Louisiana,Missouri,28
2020-02-15,Washington,District of Columbia,39
2020-02-15,Arizona,Texas,385
2020-02-15,Hawaii,Texas,40
2020-02-15,Texas,Wyoming,10
2020-02-15,Hawaii,Alaska,15
2020-02-15,Georgia,Arkansas,45
2020-02-15,Virginia,Florida,85
2020-02-15,Colorado,Montana,48
2020-02-15,Maryland,Virginia,26
2020-02-15,Colorado,Michigan,60
2020-02-15,Oregon,Florida,10
2020-02-15,Oregon,Nevada,70
2020-02-15,Arizona,South Dakota,16
2020-02-15,Nevada,North Dakota,16
2020-02-15,Texas,Arizona,379
2020-02-15,Georgia,Tennessee,181
2020-02-15,Nebraska,Illinois,37
2020-02-15,Nevada,Nebraska,24
2020-02-22,Oklahoma,North Carolina,7
2020-02-22,Arizona,Michigan,71
2020-02-22,Illinois,New York,334
2020-02-22,South Carolina,Washington,5
2020-02-22,Iowa,Illinois,8
2020-02-22,Illinois,Arizona,182
2020-02-22,Nevada,Indiana,29
2020-02-22,North Carolina,South Carolina,28
2020-02-22,Missouri,New Jersey,6
2020-02-22,Maine,Maryland,20
2020-02-22,Minnesota,Florida,183
2020-02-22,Georgia,New York,342
2020-02-22,Virginia,Florida,85
2020-02-22,Colorado,Connecticut,8
2020-02-22,Maryland,New Hampshire,33
2020-02-22,Florida,Vermont,3
2020-02-22,Tennessee,Missouri,34
2020-02-22,Arizona,Kansas,9
2020-02-22,Colorado,Missouri,99
2020-02-22,Oklahoma,Tennessee,12
2020-02-22,District of Columbia,New York,54
2020-02-22,California,Georgia,308
2020-02-22,Missouri,New Mexico,5
2020-02-22,Hawaii,Nevada,22
2020-02-22,South Carolina,New York,38
2020-02-22,Utah,Maryland,14
2020-02-22,Colorado,Ohio,71
2020-02-22,Michigan,Colorado,61
2020-02-22,Washington,Washington,45
2020-02-22,Illinois,Oklahoma,2
2020-02-22,Florida,New Hampshire,39
2020-02-22,Oregon,Alaska,14
2020-02-22,North Carolina,North Carolina,170
2020-02-22,New Jersey,Texas,147
2020-02-22,Pennsylvania,Georgia,218
2020-02-22,Colorado,Montana,49
2020-02-22,Utah,North Carolina,21
2020-02-22,Florida,Rhode Island,95
2020-02-22,Maryland,Missouri,26
2020-02-22,District of Columbia,Nevada,20
2020-02-22,Oregon,Utah,40
2020-02-22,Colorado,California,602
2020-02-22,North Carolina,Ohio,14
2020-02-22,Illinois,Ohio,117
2020-02-22,Connecticut,Minnesota,6
2020-02-22,Georgia,Virginia,151
2020-02-22,Hawaii,Massachusetts,5
2020-02-22,Oklahoma,Washington,7
2020-02-22,Washington,Texas,131
2020-02-22,Minnesota,Indiana,13
2020-02-22,Michigan,California,109
2020-02-22,New Jersey,Washington,25
2020-02-22,Wyoming,Utah,21
2020-02-22,Tennessee,Colorado,54
2020-02-22,Minnesota,Louisiana,18
2020-02-22,Michigan,Arizona,71
2020-02-22,Utah,Wyoming,21
2020-02-22,Utah,Louisiana,7
2020-02-22,Washington,North Carolina,33
2020-02-22,Missouri,Nebraska,14
2020-02-22,Connecticut,Missouri,7
2020-02-22,Illinois,Alabama,11
2020-02-22,Iowa,Colorado,36
2020-02-22,New Jersey,Utah,28
2020-02-22,California,Illinois,487
2020-02-22,Kentucky,Illinois,15
2020-02-22,Massachusetts,Colorado,61
2020-02-22,Washington,Missouri,26
2020-02-22,North Carolina,New York,271
2020-02-22,Louisiana,Missouri,23
2020-02-22,North Carolina,Rhode Island,25
2020-02-22,California,Idaho,36
2020-02-22,New Jersey,Tennessee,16
2020-02-22,Washington,Minnesota,64
2020-02-22,California,Hawaii,553
2020-02-22,Nebraska,Nevada,24
2020-02-22,Georgia,California,310
2020-02-22,North Carolina,Oregon,6
2020-02-22,Missouri,Nevada,61
2020-02-22,District of Columbia,New Jersey,26
2020-02-22,Illinois,North Carolina,107
2020-02-22,Utah,Colorado,100
2020-02-22,Texas,Louisiana,276
2020-02-22,New Jersey,Oregon,19
2020-02-22,North Carolina,Pennsylvania,153
2020-02-22,Iowa,Georgia,27
2020-02-22,Nevada,New Jersey,55
2020-02-22,Minnesota,Georgia,81
2020-02-22,Nebraska,Washington,7
2020-02-22,Tennessee,Texas,225
2020-02-22,Connecticut,Michigan,13
2020-02-22,Florida,California,296
2020-02-22,Nebraska,Arizona,34
2020-02-22,Texas,New York,319
2020-02-22,New Jersey,South Carolina,12
2020-02-22,Minnesota,Illinois,152
2020-02-22,Louisiana,Colorado,57
2020-02-22,Washington,Louisiana,14
2020-02-22,Tennessee,Mississippi,2
2020-02-22,Georgia,New Mexico,13
2020-02-22,Arizona,Illinois,182
2020-02-22,Oklahoma,Texas,164
2020-02-22,North Carolina,Oklahoma,7
2020-02-22,Arizona,Oklahoma,25
2020-02-22,Arizona,Florida,88
2020-02-22,Minnesota,Idaho,6
2020-02-22,Georgia,Indiana,78
2020-02-22,Nevada,Nevada,151
2020-02-22,Tennessee,Pennsylvania,47
2020-02-22,Iowa,Florida,26
2020-02-22,Minnesota,Hawaii,5
2020-02-22,Hawaii,Minnesota,5
2020-02-22,Maryland,Nevada,35
2020-02-22,Hawaii,Michigan,1
2020-02-22,North Carolina,Tennessee,99
2020-02-22,Nevada,Florida,82
2020-02-22,Illinois,New Mexico,7
2020-02-22,California,Arizona,778
2020-02-22,Oklahoma,Illinois,2
2020-02-22,Michigan,Washington,34
2020-02-22,Pennsylvania,North Carolina,153
2020-02-22,Washington,Illinois,105
2020-02-22,Colorado,Hawaii,28
2020-02-22,District of Columbia,Oregon,7
2020-02-22,Louisiana,Washington,14
2020-02-22,Arizona,Montana,11
2020-02-22,Georgia,Oklahoma,64
2020-02-22,Utah,California,329
2020-02-22,New Jersey,Georgia,124
2020-02-22,Nevada,North Carolina,50
2020-02-22,Ohio,Arizona,49
2020-02-22,Tennessee,North Carolina,99
2020-02-22,Michigan,Utah,27
2020-02-22,Maryland,Wisconsin,7
2020-02-22,Maryland,Oklahoma,1
2020-02-22,Illinois,Missouri,142
2020-02-22,Louisiana,New Jersey,42
2020-02-22,Washington,Oklahoma,7
2020-02-22,New Jersey,Florida,734
2020-02-22,California,Alaska,7
2020-02-22,Missouri,Oregon,6
2020-02-22,Arizona,South Dakota,17
2020-02-22,Washington,Wisconsin,6
2020-02-22,New Jersey,Hawaii,7
2020-02-22,Tennessee,Illinois,56
2020-02-22,South Dakota,Arizona,17
2020-02-22,District of Columbia,Oklahoma,7
2020-02-22,Michigan,Florida,423
2020-02-22,Missouri,Oklahoma,26
2020-02-22,Pennsylvania,Tennessee,57
2020-02-22,Vermont,New York,21
2020-02-22,North Dakota,Florida,6
2020-02-22,Utah,Pennsylvania,13
2020-02-22,New Jersey,Illinois,81
2020-02-22,Oklahoma,Maryland,1
2020-02-22,Nebraska,Texas,36
2020-02-22,North Dakota,Georgia,1
2020-02-22,South Carolina,New Jersey,12
2020-02-22,Tennessee,New Jersey,23
2020-02-22,North Dakota,Minnesota,20
2020-02-22,Pennsylvania,Connecticut,20
2020-02-22,Illinois,Nebraska,37
2020-02-22,Maryland,Ohio,52
2020-02-22,Nebraska,North Carolina,7
2020-02-22,Georgia,Colorado,113
2020-02-22,North Dakota,Nevada,17
2020-02-22,Illinois,Montana,14
2020-02-22,Georgia,Hawaii,7
2020-02-22,Michigan,Wisconsin,20
2020-02-22,Texas,Wyoming,10
2020-02-22,Wisconsin,New York,12
2020-02-22,Kansas,Arizona,9
2020-02-22,New Jersey,District of Columbia,26
2020-02-22,Utah,Montana,34
2020-02-22,Wisconsin,North Carolina,7
2020-02-22,Florida,South Dakota,6
2020-02-22,Washington,New Jersey,25
2020-02-22,New Jersey,Colorado,69
2020-02-22,Hawaii,Utah,11
2020-02-22,Arizona,District of Columbia,28
2020-02-22,Washington,New York,55
2020-02-22,Oklahoma,Florida,4
2020-02-22,Ohio,District of Columbia,18
2020-02-22,Texas,Oklahoma,165
2020-02-22,Michigan,Georgia,131
2020-02-22,Georgia,Oregon,20
2020-02-22,Illinois,Colorado,166
2020-02-22,Missouri,Tennessee,29
2020-02-22,Michigan,Tennessee,52
2020-02-22,Arizona,Arkansas,2
2020-02-22,Arkansas,Tennessee,2
2020-02-22,Colorado,Washington,144
2020-02-22,Utah,Michigan,27
2020-02-22,Colorado,Illinois,166
2020-02-22,Massachusetts,New Jersey,98
2020-02-22,Arizona,Indiana,33
2020-02-22,Arkansas,Texas,35
2020-02-22,Washington,Colorado,142
2020-02-22,Connecticut,Georgia,44
2020-02-22,District of Columbia,Pennsylvania,16
2020-02-22,Virginia,Illinois,13
2020-02-22,Arizona,Minnesota,101
2020-02-22,Texas,South Carolina,34
2020-02-22,Ohio,California,61
2020-02-22,Florida,Missouri,166
2020-02-22,Florida,Arizona,87
2020-02-22,Tennessee,Utah,13
2020-02-22,Arizona,Colorado,205
2020-02-22,Colorado,Idaho,26
2020-02-22,Texas,Indiana,50
2020-02-22,Missouri,Pennsylvania,38
2020-02-22,Ohio,Colorado,73
2020-02-22,Illinois,Minnesota,147
2020-02-22,Oklahoma,Georgia,64
2020-02-22,Utah,New Mexico,5
2020-02-22,Michigan,Texas,114
2020-02-22,Tennessee,Maryland,46
2020-02-22,Tennessee,California,86
2020-02-22,Colorado,North Carolina,61
2020-02-22,District of Columbia,Rhode Island,13
2020-02-22,Montana,New Jersey,7
2020-02-22,Florida,Kentucky,49
2020-02-22,Iowa,Tennessee,4
2020-02-22,Georgia,Utah,55
2020-02-22,Connecticut,Illinois,32
2020-02-22,Massachusetts,California,214
2020-02-22,Iowa,Missouri,13
2020-02-22,New Jersey,Nevada,55
2020-02-22,Michigan,Connecticut,13
2020-02-22,California,District of Columbia,178
2020-02-22,Pennsylvania,Florida,563
2020-02-22,Washington,Oregon,42
2020-02-22,District of Columbia,North Carolina,81
2020-02-22,Michigan,District of Columbia,46
2020-02-22,North Carolina,Utah,21
2020-02-22,New Jersey,Montana,7
2020-02-22,Montana,Utah,34
2020-02-22,Texas,North Carolina,246
2020-02-22,Washington,Alaska,187
2020-02-22,Florida,Maryland,365
2020-02-22,Maryland,New York,94
2020-02-22,South Carolina,Massachusetts,27
2020-02-22,Georgia,North Carolina,265
2020-02-22,North Carolina,Virginia,65
2020-02-22,New Jersey,Missouri,6
2020-02-22,Oklahoma,Nevada,21
2020-02-22,Connecticut,Maryland,34
2020-02-22,North Carolina,New Jersey,107
2020-02-22,Virginia,Maryland,25
2020-02-22,Minnesota,Connecticut,6
2020-02-22,Louisiana,Florida,152
2020-02-22,Nevada,New Mexico,29
2020-02-22,Rhode Island,Pennsylvania,14
2020-02-22,Missouri,New York,32
2020-02-22,California,Florida,296
2020-02-22,Texas,Florida,919
2020-02-22,Florida,Nevada,82
2020-02-22,New Jersey,North Carolina,100
2020-02-22,Wisconsin,Nevada,28
2020-02-22,Wisconsin,District of Columbia,13
2020-02-22,South Carolina,Georgia,201
2020-02-22,Hawaii,Washington,117
2020-02-22,Georgia,Illinois,186
2020-02-22,Minnesota,District of Columbia,38
2020-02-22,Texas,Kentucky,19
2020-02-22,Wisconsin,Arizona,45
2020-02-22,Pennsylvania,Texas,126
2020-02-22,Florida,Illinois,723
2020-02-22,Pennsylvania,New York,24
2020-02-22,North Carolina,Texas,246
2020-02-22,Colorado,District of Columbia,87
2020-02-22,Louisiana,Indiana,3
2020-02-22,Maine,Georgia,6
2020-02-22,Arizona,Oregon,59
2020-02-22,Maryland,New Mexico,7
2020-02-22,Illinois,New Jersey,81
2020-02-22,Hawaii,New Jersey,7
2020-02-22,Florida,South Carolina,27
2020-02-22,New Jersey,Minnesota,11
2020-02-22,New Jersey,Massachusetts,98
2020-02-22,North Dakota,Arizona,38
2020-02-22,South Carolina,Colorado,2
2020-02-22,Minnesota,Arizona,101
2020-02-22,New Jersey,Louisiana,42
2020-02-22,Kentucky,Georgia,66
2020-02-22,Illinois,Nevada,151
2020-02-22,Massachusetts,Ohio,27
2020-02-22,Pennsylvania,District of Columbia,21
2020-02-22,Georgia,North Dakota,1
2020-02-22,Arizona,Pennsylvania,70
2020-02-22,Minnesota,Alaska,5
2020-02-22,Colorado,Minnesota,101
2020-02-22,Nevada,Georgia,92
2020-02-22,Texas,Ohio,83
2020-02-22,Georgia,Ohio,224
2020-02-22,Massachusetts,Arizona,36
2020-02-22,Massachusetts,Nevada,35
2020-02-22,Montana,Texas,7
2020-02-22,Colorado,Georgia,113
2020-02-22,California,California,3368
2020-02-22,Utah,Massachusetts,21
2020-02-22,Texas,Iowa,14
2020-02-22,Maine,Florida,24
2020-02-22,Maryland,North Carolina,111
2020-02-22,Oklahoma,Missouri,25
2020-02-22,Washington,Michigan,34
2020-02-22,Minnesota,Colorado,102
2020-02-22,Louisiana,Nevada,19
2020-02-22,Texas,Kansas,21
2020-02-22,Missouri,North Carolina,64
2020-02-22,Illinois,California,492
2020-02-22,North Carolina,Washington,33
2020-02-22,Colorado,Florida,262
2020-02-22,Utah,New York,52
2020-02-22,Iowa,Nevada,17
2020-02-22,Illinois,New Hampshire,7
2020-02-22,Hawaii,Arizona,39
2020-02-22,New Jersey,Ohio,22
2020-02-22,Missouri,Ohio,19
2020-02-22,Minnesota,California,152
2020-02-22,Florida,Nebraska,13
2020-02-22,District of Columbia,Ohio,18
2020-02-22,New Jersey,Michigan,13
2020-02-22,Florida,Arkansas,4
2020-02-22,Texas,Utah,148
2020-02-22,Wyoming,Texas,10
2020-02-22,California,Colorado,601
2020-02-22,Louisiana,Maryland,27
2020-02-22,North Carolina,Wisconsin,7
2020-02-22,Colorado,Virginia,8
2020-02-22,Nevada,New York,67
2020-02-22,Nevada,Nebraska,24
2020-02-22,Utah,Nevada,81
2020-02-22,Arizona,Ohio,49
2020-02-22,Washington,Florida,60
2020-02-22,Illinois,Wyoming,14
2020-02-22,Wyoming,Georgia,7
2020-02-22,Nevada,Maryland,34
2020-02-22,District of Columbia,Hawaii,1
2020-02-22,New York,Georgia,342
2020-02-22,California,New Jersey,234
2020-02-22,District of Columbia,Arizona,28
2020-02-22,Illinois,Wisconsin,14
2020-02-22,Oregon,Michigan,5
2020-02-22,Tennessee,Michigan,53
2020-02-22,Indiana,Missouri,7
2020-02-22,Rhode Island,Florida,95
2020-02-22,Idaho,Colorado,26
2020-02-22,Tennessee,Massachusetts,39
2020-02-22,Maryland,Kentucky,13
2020-02-22,Washington,Tennessee,20
2020-02-22,Minnesota,Texas,95
2020-02-22,Alaska,Alaska,422
